lb,ub,Qsg,Tout,Tair_true,u_true
15.0,28.0,33.47745654,23.5,21.8832884416597,371.18576
22.0,24.0,19.65910993,24.299999999999997,22.99734125667407,197.86844
22.0,24.0,115.71416780000001,25.200000000000003,22.957675014392663,149.87894
22.0,24.0,99.98100393,26.099999999999994,22.986244595528127,95.02899
22.0,24.0,129.031528,27.099999999999994,22.99475712712764,-51.957825
22.0,24.0,192.56342780000003,27.799999999999997,23.061728681789823,-133.92996
22.0,24.0,311.140018,28.400000000000006,23.04960399126786,-231.00839
22.0,24.0,314.3513596,28.900000000000006,23.021209391926607,-294.58423
22.0,24.0,441.28092919999995,29.299999999999997,23.01820748445887,-376.5224
22.0,24.0,490.9695257,29.700000000000003,23.013021623767948,-434.27853
22.0,24.0,616.2755637,30.0,23.03396253976789,-499.47955
22.0,24.0,635.4907875,30.299999999999997,23.065197611152158,-503.49072
22.0,24.0,659.6806686000001,30.5,23.172852903318315,-547.308
22.0,24.0,657.5871905,30.700000000000003,23.227591994851377,-573.155
22.0,24.0,487.6869575,30.799999999999997,23.289992456827168,-607.5231
22.0,24.0,555.0335905000001,30.799999999999997,23.284636135128995,-609.4202
22.0,24.0,573.7483077,30.799999999999997,23.343422710160635,-642.28094
22.0,24.0,596.5308812999999,30.799999999999997,23.35858115348418,-652.5528
22.0,24.0,497.18584169999997,30.799999999999997,23.400009637525216,-672.25903
22.0,24.0,453.7231478,30.599999999999994,23.39601128386017,-671.32855
22.0,24.0,251.10069449999997,30.400000000000006,23.407552726276492,-677.4622
22.0,24.0,259.9128185,30.099999999999994,23.35480306240575,-664.1293
22.0,24.0,88.94076222,29.799999999999997,23.339947352597708,-632.2093
22.0,24.0,113.23108870000002,29.400000000000006,23.31128488520704,-624.2181
22.0,24.0,51.315,29.0,23.26877732321715,-563.24585
22.0,24.0,96.718587,29.0,23.09047001565847,-537.5355
22.0,24.0,17.325,27.299999999999997,23.052079459793475,-494.30804
22.0,24.0,14.14005828,26.400000000000006,23.029357224434726,-451.35873
22.0,24.0,15.43192641,25.5,23.014623261059967,-408.54388
15.0,28.0,0.0,25.200000000000003,23.005202793122955,-415.1931
15.0,28.0,0.0,24.900000000000006,22.923695887423705,-410.4903
15.0,28.0,0.0,24.599999999999994,22.854063477233538,-553.14984
15.0,28.0,0.0,24.200000000000003,22.564475200343622,-1115.9222
15.0,28.0,0.0,23.799999999999997,21.594000255746945,-648.10925
15.0,28.0,0.0,23.4,22.042619541595776,-815.6988
15.0,28.0,0.0,22.9,21.750867824816698,-587.4072
15.0,28.0,0.0,22.5,21.95975280143948,-447.55798
15.0,28.0,0.0,22.0,22.123659463386666,-469.09613
15.0,28.0,0.0,21.5,22.05740111539907,-443.63617
15.0,28.0,0.0,21.0,22.034145404581242,-433.70862
15.0,28.0,0.0,20.60000000000001,21.995234402404474,-413.61273
15.0,28.0,0.0,20.200000000000003,21.97154399175513,-404.4964
15.0,28.0,0.0,19.799999999999997,21.935815547707566,-381.42334
15.0,28.0,0.0,19.700000000000003,21.92130483046988,-375.6457
15.0,28.0,0.0,19.5,21.8874924768044,-359.67618
15.0,28.0,0.0,19.39999999999999,21.869321641324152,-357.3822
15.0,28.0,0.0,19.39999999999999,21.83581461407346,-353.15213
15.0,28.0,2.380131289,20.299999999999997,21.805995686943575,-349.3876
15.0,28.0,38.48805577,21.200000000000003,21.784015029344932,462.76917
22.0,24.0,18.645,22.0,23.011386185052892,289.84625
22.0,24.0,107.02665970000001,22.799999999999997,22.986432518260557,216.33682
22.0,24.0,54.1606313,24.0,22.97720735156222,175.60211
22.0,24.0,164.7779403,25.200000000000003,22.990614796133972,17.375153
22.0,24.0,116.4913162,26.0,23.057961176673096,-40.95044
22.0,24.0,314.2010081,26.900000000000006,23.061171852939225,-154.21274
22.0,24.0,309.1821202,27.400000000000006,23.024459506461813,-216.91953
22.0,24.0,490.5957536,27.799999999999997,23.026801882469314,-327.589
22.0,24.0,508.5061231000001,28.099999999999994,22.99875349293451,-385.98715
22.0,24.0,631.5840422,28.5,23.018484441683487,-473.93103
22.0,24.0,651.7486222,28.700000000000003,23.01868272780913,-501.98422
22.0,24.0,713.1642501,29.0,23.0868552263673,-512.21576
22.0,24.0,719.4361034,29.099999999999994,23.19601321877696,-551.5541
22.0,24.0,715.9096734,29.200000000000003,23.255221697907004,-576.32886
22.0,24.0,684.6494049999999,29.200000000000003,23.317971939934395,-601.20844
22.0,24.0,588.4361269,29.200000000000003,23.36311095413691,-638.27136
22.0,24.0,558.8158847999999,29.099999999999994,23.35473862915639,-645.26404
22.0,24.0,415.8428827,28.900000000000006,23.37569767545774,-659.1914
22.0,24.0,427.69025250000004,28.700000000000003,23.34733310759785,-654.6864
22.0,24.0,259.0831517,28.400000000000006,23.351092741218864,-640.06586
22.0,24.0,279.22069550000003,27.900000000000006,23.325063148550576,-631.6118
22.0,24.0,141.9398615,27.400000000000006,23.30447672823982,-622.9519
22.0,24.0,146.6342485,26.599999999999994,23.245023212385803,-609.52057
22.0,24.0,53.459999999999994,25.799999999999997,23.199001595801803,-540.0267
22.0,24.0,42.82260965,25.799999999999997,23.015673209811837,-481.6419
22.0,24.0,25.245,23.4,22.996698096529762,-410.23962
22.0,24.0,12.87,22.299999999999997,23.012565069335377,-357.2393
22.0,24.0,20.08415461,21.200000000000003,23.005974239503956,-320.18665
15.0,28.0,0.0,20.5,22.980113493866405,-291.82336
15.0,28.0,0.0,19.799999999999997,22.93703825755937,-1119.7417
15.0,28.0,0.0,19.200000000000003,21.59499640016258,-740.10846
15.0,28.0,0.0,18.700000000000003,21.835526710336886,-781.83136
15.0,28.0,0.0,18.200000000000003,21.66833292832294,-578.3674
15.0,28.0,0.0,17.700000000000003,21.828740429682362,-493.11993
15.0,28.0,0.0,17.299999999999997,21.87772166128702,-450.97705
15.0,28.0,0.0,16.89999999999999,21.863825478796805,-400.3273
15.0,28.0,0.0,16.5,21.864243382127093,-393.72067
15.0,28.0,0.0,16.1,21.808079585462565,-372.57022
15.0,28.0,0.0,15.799999999999997,21.77011639313954,-361.20645
15.0,28.0,0.0,15.5,21.723864623917574,-339.01898
15.0,28.0,0.0,15.200000000000003,21.696389075185753,-335.55032
15.0,28.0,0.0,14.900000000000006,21.64696694922928,-329.311
15.0,28.0,0.0,14.700000000000003,21.60098914742314,-323.50653
15.0,28.0,0.0,14.399999999999991,21.55714465249457,-317.97137
15.0,28.0,0.0,14.299999999999997,21.515046672831954,-312.65674
15.0,28.0,0.0,14.100000000000001,21.475358722881253,-307.64633
15.0,28.0,2.057921909,15.099999999999994,21.437801353937814,-302.90488
15.0,28.0,40.26075756,16.1,21.408806523478255,762.43494
22.0,24.0,19.8,17.1,23.014867665663537,567.15295
22.0,24.0,104.983944,18.200000000000003,23.02743938463177,468.17923
22.0,24.0,50.82,19.6,23.00991609857263,406.19394
22.0,24.0,160.6105026,21.1,23.01283859307943,211.6582
22.0,24.0,110.8166631,22.1,23.044064765740934,141.00882
22.0,24.0,318.53221030000003,23.10000000000001,23.03997278293987,38.752502
22.0,24.0,315.16173369999996,23.799999999999997,23.035756472135155,-38.69757
22.0,24.0,503.21409349999993,24.5,23.03728195194111,-170.19171
22.0,24.0,538.7664181,25.0,22.9961080151055,-250.0114
22.0,24.0,650.7865659,25.599999999999994,23.002619375966,-353.93433
22.0,24.0,682.1485825,26.0,22.99094195792974,-427.12888
22.0,24.0,739.7039879,26.400000000000006,23.00525658521167,-498.702
22.0,24.0,752.9903615000001,26.700000000000003,23.0233638164002,-503.67978
22.0,24.0,751.4821362,27.0,23.12760818102786,-522.6499
22.0,24.0,743.8894121000001,27.200000000000003,23.21297760015294,-549.7888
22.0,24.0,684.6824741,27.299999999999997,23.274160843649316,-570.1191
22.0,24.0,655.5646471,27.400000000000006,23.31828248493173,-595.4965
22.0,24.0,538.5319332,27.400000000000006,23.341979808301367,-630.839
22.0,24.0,479.91963780000003,27.400000000000006,23.31079756356266,-633.15326
22.0,24.0,331.05324939999997,27.299999999999997,23.308930324900384,-634.60846
22.0,24.0,262.1650012,27.099999999999994,23.273055240252496,-612.4116
22.0,24.0,147.45824869999998,26.900000000000006,23.26059605835259,-611.20026
22.0,24.0,96.73817951,26.700000000000003,23.195819132059363,-593.9657
22.0,24.0,57.254999999999995,26.400000000000006,23.14596127372915,-516.32544
22.0,24.0,42.57,26.400000000000006,22.989110568591073,-458.53894
22.0,24.0,26.895,23.10000000000001,22.98350697164829,-386.6274
22.0,24.0,13.035,21.89999999999999,23.008212177038963,-339.4165
22.0,24.0,17.90862503,20.60000000000001,22.996698188794348,-298.1546
15.0,28.0,0.0,20.200000000000003,22.976784810266466,-274.14227
15.0,28.0,0.0,19.900000000000006,22.930209320225075,-1101.8402
15.0,28.0,0.0,19.5,21.59254259797938,-721.3242
15.0,28.0,0.0,19.1,21.84109949450518,-768.64197
15.0,28.0,0.0,18.799999999999997,21.673206766212388,-566.0159
15.0,28.0,0.0,18.4,21.839269100785238,-499.24304
15.0,28.0,0.0,18.10000000000001,21.868214149159876,-454.5514
15.0,28.0,0.0,17.799999999999997,21.86121351298176,-400.1287
15.0,28.0,0.0,17.5,21.874101361731906,-396.0956
15.0,28.0,0.0,17.299999999999997,21.822249004214093,-375.76978
15.0,28.0,0.0,17.1,21.79085348792369,-366.0011
15.0,28.0,0.0,17.0,21.750662704599797,-346.3303
15.0,28.0,0.0,16.799999999999997,21.728350327573132,-339.58527
15.0,28.0,0.0,16.700000000000003,21.69292731286471,-335.11328
15.0,28.0,0.0,16.6,21.655418018121598,-330.3779
15.0,28.0,0.0,16.5,21.62063734087982,-325.98703
15.0,28.0,0.0,16.5,21.588050265239698,-321.87308
15.0,28.0,0.0,16.5,21.558015646078932,-318.08136
15.0,28.0,2.162894461,17.400000000000006,21.530532824424977,-314.6118
15.0,28.0,14.589822,18.299999999999997,21.51068616446955,667.197
22.0,24.0,42.3610783,19.200000000000003,22.991947210604273,497.59845
22.0,24.0,83.08757922,20.0,23.033904882896444,398.8162
22.0,24.0,85.45942311,21.4,23.009941380903662,323.0178
22.0,24.0,182.1019429,22.700000000000003,22.99953992803991,137.992
22.0,24.0,195.6392194,24.099999999999994,23.041483327291154,63.017456
22.0,24.0,318.46758819999997,25.599999999999994,23.05101954123785,-43.480164
22.0,24.0,316.23789530000005,26.400000000000006,23.035239477274253,-127.34848
22.0,24.0,494.75279839999996,27.099999999999994,23.026452418448354,-248.37257
22.0,24.0,517.5040331,27.5,22.997418730159595,-327.0443
22.0,24.0,623.4403881,28.0,23.002495350117133,-418.43674
22.0,24.0,652.2570099,28.299999999999997,23.004028289647607,-486.3531
22.0,24.0,720.7524437000001,28.599999999999994,23.02311639164443,-503.04312
22.0,24.0,730.5127239,28.799999999999997,23.12395947101302,-525.2667
22.0,24.0,700.9074828,29.0,23.214858832315237,-556.27856
22.0,24.0,679.510953,29.099999999999994,23.273403451034646,-581.40515
22.0,24.0,663.1110042,29.099999999999994,23.323694994044825,-605.5047
22.0,24.0,630.6267039999999,28.900000000000006,23.362781673866856,-632.91864
22.0,24.0,507.5732943,28.700000000000003,23.378628540651476,-657.26996
22.0,24.0,444.69908169999997,28.299999999999997,23.355861261101083,-656.2697
22.0,24.0,278.60315269999995,27.900000000000006,23.351111774582186,-645.72974
22.0,24.0,286.9563315,27.400000000000006,23.318313770304822,-631.1375
22.0,24.0,124.7274135,26.900000000000006,23.30245464938149,-621.50543
22.0,24.0,175.6194614,26.200000000000003,23.236088333374198,-609.1818
22.0,24.0,87.30679975999999,25.5,23.194282361322685,-544.44617
22.0,24.0,97.32997148,25.5,23.009435491423474,-511.54382
22.0,24.0,18.07245878,24.099999999999994,22.96143216534012,-414.00693
22.0,24.0,23.85043086,23.6,23.006581865192068,-370.77844
22.0,24.0,10.80927459,23.200000000000003,22.99962099349102,-337.42297
15.0,28.0,0.0,22.9,22.975748329186363,-317.06183
15.0,28.0,0.0,22.599999999999994,22.935039318137317,-566.8391
15.0,28.0,0.0,22.400000000000006,22.487388262228805,-1081.4227
15.0,28.0,0.0,22.200000000000003,21.56101505867299,-612.6049
15.0,28.0,0.0,22.1,22.01295567445584,-879.1752
15.0,28.0,0.0,22.0,21.570408526017715,-520.3842
15.0,28.0,0.0,22.0,21.950133189213958,-600.0387
15.0,28.0,0.0,21.89999999999999,21.809254562554813,-405.06204
15.0,28.0,0.0,21.799999999999997,22.021993708764498,-435.48492
15.0,28.0,0.0,21.799999999999997,21.96087037945091,-412.94507
15.0,28.0,0.0,21.700000000000003,21.948569030790033,-407.34076
15.0,28.0,0.0,21.700000000000003,21.92106881140711,-393.6563
15.0,28.0,0.0,21.700000000000003,21.907044680691783,-388.52664
15.0,28.0,0.0,21.6,21.88548482423902,-368.40442
15.0,28.0,0.0,21.5,21.887952569956497,-367.18042
15.0,28.0,0.0,21.299999999999997,21.8679977733497,-357.21506
15.0,28.0,0.0,21.0,21.859243783751943,-356.10992
15.0,28.0,0.0,20.799999999999997,21.83898078801091,-353.55185
15.0,28.0,1.154148009,20.9,21.819433161522035,-351.08405
15.0,28.0,10.73887724,21.0,21.801943941246048,418.03973
22.0,24.0,41.19808072,21.6,22.955725067241758,312.79398
22.0,24.0,82.02744973,22.200000000000003,23.024254561487083,220.43124
22.0,24.0,108.89546729999999,23.10000000000001,22.986616943835013,167.47595
22.0,24.0,171.991558,24.099999999999994,22.989395308858263,18.05188
22.0,24.0,123.2380789,25.099999999999994,23.05769688355551,-35.62204
22.0,24.0,321.89028039999994,26.099999999999994,23.0621851315549,-146.15808
22.0,24.0,319.12410589999996,26.900000000000006,23.026202033098933,-209.47995
22.0,24.0,496.4783898,27.700000000000003,23.02712679373782,-321.13583
22.0,24.0,516.8374178,28.099999999999994,22.998403996609408,-381.5271
22.0,24.0,637.5901231,28.599999999999994,23.01826873777803,-470.72125
22.0,24.0,585.3041028,28.599999999999994,23.019309490496646,-497.46796
22.0,24.0,442.8244448,28.599999999999994,23.071315872488675,-510.18356
22.0,24.0,236.3720793,28.299999999999997,23.104384631563594,-513.30286
22.0,24.0,368.6549226,28.0,23.095612860603143,-526.9591
22.0,24.0,569.4792612000001,27.5,23.113491647881197,-524.8978
22.0,24.0,585.4349056,26.900000000000006,23.197302172136432,-547.1557
22.0,24.0,409.8073666,26.299999999999997,23.23363832611929,-571.52014
22.0,24.0,344.55234060000004,25.599999999999994,23.200383634827382,-574.6498
22.0,24.0,413.73093639999996,25.099999999999994,23.176439095893286,-571.022
22.0,24.0,290.6657601,24.599999999999994,23.183217496953493,-576.719
22.0,24.0,276.57023860000004,24.299999999999997,23.137241672388118,-566.05774
22.0,24.0,165.4954369,24.099999999999994,23.113221230511968,-547.17816
22.0,24.0,158.7886803,23.799999999999997,23.076391169143704,-522.9174
22.0,24.0,91.5334097,23.5,23.056232547957862,-400.05054
22.0,24.0,49.78131839,23.5,22.976574712716328,-351.78738
22.0,24.0,24.255,22.5,22.97017078387928,-305.7187
22.0,24.0,11.715,22.0,22.970135589275948,-268.6881
22.0,24.0,15.89989916,21.6,22.961011143277062,-241.68532
15.0,28.0,0.0,21.4,22.94367725324907,-229.24281
15.0,28.0,0.0,21.1,22.90413974685852,-1040.0459
15.0,28.0,0.0,21.0,21.614454421760286,-688.1426
15.0,28.0,0.0,20.799999999999997,21.848669498442916,-727.16547
15.0,28.0,0.0,20.700000000000003,21.712062508982058,-563.8609
15.0,28.0,0.0,20.60000000000001,21.843285421477677,-524.7005
15.0,28.0,0.0,20.4,21.843254194165358,-493.33636
15.0,28.0,0.0,20.299999999999997,21.826033474659358,-396.34637
15.0,28.0,0.0,20.099999999999994,21.914362360060924,-405.97223
15.0,28.0,0.0,20.0,21.867806397603747,-386.96042
15.0,28.0,0.0,19.799999999999997,21.850539922218637,-380.68332
15.0,28.0,0.0,19.700000000000003,21.821156073949147,-367.0223
15.0,28.0,0.0,19.6,21.80400157174356,-361.3973
15.0,28.0,0.0,19.5,21.779380510494537,-346.0276
15.0,28.0,0.0,19.39999999999999,21.770863034025155,-344.9523
15.0,28.0,0.0,19.39999999999999,21.74564400026039,-341.76852
15.0,28.0,0.0,19.39999999999999,21.723448638890204,-338.96646
15.0,28.0,0.0,19.39999999999999,21.703070738689938,-336.39386
15.0,28.0,1.111690873,19.5,21.684419015965627,-334.03915
15.0,28.0,10.74574991,19.700000000000003,21.668174184539534,538.67065
22.0,24.0,24.69095084,20.099999999999994,22.98139988813651,393.91223
22.0,24.0,61.40395767,20.5,23.01761630577218,319.44937
22.0,24.0,65.94661485,21.1,23.006331917475073,259.80103
22.0,24.0,46.17556695,21.700000000000003,22.99875218708927,110.06738
22.0,24.0,140.9623356,22.5,23.0374084760031,59.193695
22.0,24.0,238.0479605,23.4,23.05946006198536,-27.552094
22.0,24.0,275.2580315,24.0,23.039315469368788,-94.351135
22.0,24.0,250.2744309,24.700000000000003,23.03527605827678,-151.64157
22.0,24.0,339.0828536,25.099999999999994,23.02759857714634,-215.09892
22.0,24.0,357.4510309,25.599999999999994,23.026880138976786,-275.59192
22.0,24.0,272.3342559,26.0,23.019380955014114,-300.46857
22.0,24.0,605.8867084,26.299999999999997,23.030122970218024,-422.53064
22.0,24.0,465.68863719999996,26.400000000000006,22.988212757454846,-442.5064
22.0,24.0,402.2533853,26.5,23.01122371023098,-477.97977
22.0,24.0,326.70964289999995,26.400000000000006,23.003265296289612,-485.1396
22.0,24.0,243.3094511,26.400000000000006,23.010142073543786,-498.88852
22.0,24.0,366.0115981,26.099999999999994,22.987913937595962,-501.1851
22.0,24.0,446.74653739999997,25.900000000000006,23.01570353293916,-521.2738
22.0,24.0,469.16145889999996,25.599999999999994,23.03202668974101,-527.99567
22.0,24.0,277.588585,25.299999999999997,23.06075736276416,-528.3142
22.0,24.0,287.10938089999996,25.099999999999994,23.040622777826375,-523.8026
22.0,24.0,115.8913805,24.799999999999997,23.03689375832749,-507.71048
22.0,24.0,117.14684199999999,24.5,23.003880367594405,-482.58386
22.0,24.0,45.70371136,24.099999999999994,22.996260337192695,-337.04474
22.0,24.0,96.82290167,24.099999999999994,22.96047068774645,-322.48706
22.0,24.0,23.595,22.799999999999997,22.943762262401616,-274.2134
22.0,24.0,35.63191331000001,22.200000000000003,22.95452885802625,-248.5789
22.0,24.0,11.68428073,21.6,22.946052858136678,-218.43161
15.0,28.0,0.0,21.200000000000003,22.937090112967496,-206.3698
15.0,28.0,0.0,20.9,22.902982328649443,-1009.8572
15.0,28.0,0.0,20.60000000000001,21.628949445837964,-686.3323
15.0,28.0,0.0,20.299999999999997,21.8253246396415,-695.4073
15.0,28.0,0.0,20.099999999999994,21.728621016347496,-541.35596
15.0,28.0,0.0,19.900000000000006,21.85201314066931,-505.7396
15.0,28.0,0.0,19.900000000000006,21.84546115301689,-471.2412
15.0,28.0,0.0,19.900000000000006,21.8323545427008,-394.96832
15.0,28.0,0.0,19.799999999999997,21.89112935211526,-399.752
15.0,28.0,0.0,19.799999999999997,21.84807379716279,-381.47937
15.0,28.0,0.0,19.799999999999997,21.830905000703027,-375.23624
15.0,28.0,0.0,19.900000000000006,21.803461997432557,-362.10095
15.0,28.0,0.0,19.900000000000006,21.78911367755907,-357.2323
15.0,28.0,0.0,20.0,21.767768376709704,-344.5616
15.0,28.0,0.0,19.900000000000006,21.76054215875516,-343.64935
15.0,28.0,0.0,19.799999999999997,21.740050224988156,-341.06235
15.0,28.0,0.0,19.700000000000003,21.72142565223805,-338.71106
15.0,28.0,0.0,19.5,21.70359138735715,-336.45956
15.0,28.0,1.107366066,19.799999999999997,21.686016653868723,-334.24084
15.0,28.0,11.69716458,20.099999999999994,21.67138548572717,534.6443
22.0,24.0,6.871140655,20.5,22.98182938618914,376.12244
22.0,24.0,12.83367841,21.0,22.993971019999137,314.12543
22.0,24.0,54.88176083,21.6,22.987732173152274,262.44812
22.0,24.0,120.3203575,22.200000000000003,22.996524808672227,101.87521
22.0,24.0,123.8920108,22.799999999999997,23.046136889473942,50.389862
22.0,24.0,123.9365196,23.4,23.059343236709637,-13.588562
22.0,24.0,143.8533517,23.9,23.041210582151482,-61.626404
22.0,24.0,90.79850649999999,24.5,23.039579293640422,-105.85266
22.0,24.0,214.3778679,24.799999999999997,23.022591465698024,-153.0257
22.0,24.0,458.60891949999996,25.099999999999994,23.03051904028173,-255.60548
22.0,24.0,415.6497227,25.200000000000003,23.006840369541877,-302.9185
22.0,24.0,413.070132,25.299999999999997,23.01500117842079,-355.29327
22.0,24.0,360.39408530000003,25.400000000000006,23.009710805443056,-382.28174
22.0,24.0,407.5078753,25.5,23.015912288875356,-429.2749
22.0,24.0,510.75590880000004,25.700000000000003,23.003134746216354,-486.75018
22.0,24.0,599.932525,26.0,22.9888309041624,-502.40817
22.0,24.0,600.3234869,26.099999999999994,23.045274597823052,-513.7773
22.0,24.0,288.52087400000005,26.299999999999997,23.104090882061307,-537.1824
22.0,24.0,384.252525,26.200000000000003,23.05393511737607,-535.23126
22.0,24.0,287.84658310000003,26.099999999999994,23.074702295758534,-541.19366
22.0,24.0,285.0683869,25.599999999999994,23.056491844924466,-535.66376
22.0,24.0,144.3665179,25.099999999999994,23.053903610500978,-514.4601
22.0,24.0,151.0202365,24.299999999999997,23.035737481037284,-508.34998
22.0,24.0,96.46253229999999,23.5,23.00443119893843,-365.84393
22.0,24.0,92.42511445000001,23.5,22.963190807872422,-335.8689
22.0,24.0,23.72360468,22.1,22.953284709992744,-282.39108
22.0,24.0,15.21771934,21.6,22.964036905705917,-248.66393
22.0,24.0,4.250721061,21.1,22.95481265723312,-218.00716
15.0,28.0,0.0,20.60000000000001,22.941115559165507,-203.56914
15.0,28.0,0.0,20.200000000000003,22.906068973279293,-1004.38885
15.0,28.0,0.0,19.799999999999997,21.63130617806372,-693.1737
15.0,28.0,0.0,19.39999999999999,21.80409688377631,-682.7104
15.0,28.0,0.0,19.0,21.727626251143136,-530.2387
15.0,28.0,0.0,18.5,21.845739622122522,-477.20718
15.0,28.0,0.0,18.200000000000003,21.858066934770534,-438.32
15.0,28.0,0.0,17.799999999999997,21.84718183847109,-394.475
15.0,28.0,0.0,17.400000000000006,21.848547176237993,-389.0465
15.0,28.0,0.0,16.89999999999999,21.79999961386165,-369.85397
15.0,28.0,0.0,16.700000000000003,21.7678840774395,-360.0361
15.0,28.0,0.0,16.5,21.727382464330514,-339.46307
15.0,28.0,0.0,16.4,21.705604537285325,-336.7137
15.0,28.0,0.0,16.299999999999997,21.66380886594418,-331.43723
15.0,28.0,0.0,16.4,21.62620479350811,-326.6899
15.0,28.0,0.0,16.4,21.59200922860913,-322.37286
15.0,28.0,0.0,16.5,21.56093966802734,-318.4505
15.0,28.0,0.0,16.6,21.53300483436377,-314.92386
15.0,28.0,0.0,17.5,21.508172760878765,-311.78894
15.0,28.0,17.37648676,18.5,21.49035961314441,682.0677
22.0,24.0,21.96250074,19.200000000000003,22.994248145368744,503.43396
22.0,24.0,24.54701615,20.0,23.02287867687994,422.9468
22.0,24.0,30.32566998,20.799999999999997,23.012587335239942,355.6842
22.0,24.0,78.67294761,21.6,23.007505100662044,183.0968
22.0,24.0,191.2389009,22.299999999999997,23.043915922357947,102.76547
22.0,24.0,313.4582157,22.9,23.04846295955244,6.7080994
22.0,24.0,330.65774080000006,23.4,23.03791173827259,-68.40909
22.0,24.0,401.3619856,23.799999999999997,23.036564481434105,-158.13516
22.0,24.0,377.804827,24.099999999999994,23.017862688728698,-210.8841
22.0,24.0,481.74716609999996,24.5,23.024990021218063,-293.53705
22.0,24.0,580.7507651,24.700000000000003,23.009247095042817,-373.3733
22.0,24.0,627.52733,24.900000000000006,22.99948421471546,-441.03906
22.0,24.0,482.65475139999995,25.099999999999994,22.99859419888867,-461.0043
22.0,24.0,425.052842,25.299999999999997,23.01375026427024,-490.1522
22.0,24.0,297.33863360000004,25.299999999999997,23.00571472181175,-482.8949
22.0,24.0,231.98079080000002,25.299999999999997,23.01315363897116,-488.90378
22.0,24.0,171.0921979,25.200000000000003,22.993314309174945,-464.01968
22.0,24.0,145.0976855,25.099999999999994,23.004256125751485,-457.16388
22.0,24.0,134.4795833,24.900000000000006,22.992088411162943,-435.51804
22.0,24.0,223.8961119,24.700000000000003,22.999839744889766,-449.11438
22.0,24.0,268.2243439,24.599999999999994,22.984478369798595,-456.64392
22.0,24.0,139.3271334,24.5,22.9792237780854,-430.328
22.0,24.0,130.0396486,24.099999999999994,22.985898217245367,-410.38458
22.0,24.0,49.995,23.799999999999997,22.993189817761063,-279.9662
22.0,24.0,72.79324406,23.799999999999997,22.95111064005056,-264.19873
22.0,24.0,11.055,22.400000000000006,22.940551134226734,-229.9155
22.0,24.0,15.19618281,21.700000000000003,22.93996269689109,-198.64249
22.0,24.0,4.238290696,21.0,22.94187388729891,-169.78897
15.0,28.0,0.0,20.700000000000003,22.938993717472343,-173.91269
15.0,28.0,0.0,20.5,22.888713164166656,-954.06573
15.0,28.0,0.0,20.200000000000003,21.65376678224456,-674.2669
15.0,28.0,0.0,19.900000000000006,21.79632839808344,-642.32074
15.0,28.0,0.0,19.799999999999997,21.75805136983686,-519.10333
15.0,28.0,0.0,19.6,21.848811557881465,-486.07614
15.0,28.0,0.0,19.5,21.83816939614422,-446.39395
15.0,28.0,0.0,19.299999999999997,21.83480639718652,-392.43097
15.0,28.0,0.0,19.1,21.862268408005395,-392.1385
15.0,28.0,0.0,18.9,21.82090543825261,-374.4246
15.0,28.0,0.0,18.700000000000003,21.80002992793285,-367.4736
15.0,28.0,0.0,18.4,21.768795767161844,-352.41992
15.0,28.0,0.0,18.0,21.750286537551602,-344.7168
15.0,28.0,0.0,17.700000000000003,21.723742791848316,-339.0036
15.0,28.0,0.0,17.5,21.694206316984182,-335.27475
15.0,28.0,0.0,17.299999999999997,21.662679273883004,-331.29462
15.0,28.0,0.0,17.1,21.632561234409266,-327.49237
15.0,28.0,0.0,17.0,21.60352112853862,-323.8262
15.0,28.0,0.0,18.0,21.576005992272897,-320.35257
15.0,28.0,21.94479106,19.0,21.555868808073587,636.6959
22.0,24.0,14.52,20.0,23.002699838291527,453.21423
22.0,24.0,112.6391639,21.0,23.00992960011171,361.82895
22.0,24.0,88.68941846,22.1,23.001686040090405,284.64648
22.0,24.0,185.08624369999998,23.299999999999997,22.987662328457453,114.6351
22.0,24.0,132.1176051,24.200000000000003,23.04915810208312,50.100464
22.0,24.0,331.84271939999996,25.099999999999994,23.05486850851794,-60.13788
22.0,24.0,333.690597,25.799999999999997,23.03502128693558,-140.75372
22.0,24.0,505.9876762,26.5,23.026376645067902,-256.86682
22.0,24.0,530.8288018999999,27.0,22.998981799235317,-334.0365
22.0,24.0,651.6208301,27.599999999999994,23.003229596282477,-424.69684
22.0,24.0,676.0613737000001,28.0,23.00765700230442,-492.84564
22.0,24.0,738.7071166000001,28.400000000000006,23.027184667031673,-503.65155
22.0,24.0,750.5777727000001,28.799999999999997,23.136877362535373,-530.5364
22.0,24.0,743.2074328,29.099999999999994,23.22456547821145,-562.43115
22.0,24.0,737.1413067000001,29.299999999999997,23.290519905680767,-591.3407
22.0,24.0,659.5745359,29.5,23.347835760878816,-618.88165
22.0,24.0,630.6758354,29.5,23.376576534693477,-644.281
22.0,24.0,535.9703275,29.5,23.39480252621776,-666.4663
22.0,24.0,495.9256146000001,29.5,23.385416108262653,-668.24097
22.0,24.0,344.48481519999996,29.400000000000006,23.394470321149235,-679.82745
22.0,24.0,286.1682782,29.099999999999994,23.34977175619133,-664.0279
22.0,24.0,146.2962292,28.799999999999997,23.332823208309396,-634.3898
22.0,24.0,106.55172549999999,28.200000000000003,23.307331501657444,-622.48047
22.0,24.0,54.285,27.700000000000003,23.256566741046978,-559.6279
22.0,24.0,43.81255358,27.700000000000003,23.072840181194938,-522.88904
22.0,24.0,23.76,25.0,23.027746346947723,-461.47217
